City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
83,bandarbeyla,9.4942,50.8122,27.32,67,6,7.47,SO,1705128415
84,niquelandia,-14.4739,-48.4597,21.25,93,78,0.42,BR,1705128416
85,porto franco,-6.3383,-47.3992,22.86,97,100,2.05,BR,1705128416
86,port saint john's,-31.6229,29.5448,25.19,87,97,1.57,ZA,1705128416
87,hammerfest,70.6634,23.6821,-4.75,63,100,5.14,NO,1705128315
88,port lincoln,-34.7333,135.8667,21.44,66,100,10.16,AU,1705128417
89,ust-nera,64.5667,143.2,-44.82,98,76,1.84,RU,1705128417
90,martapura,-3.4167,114.85,30.05,74,75,3.09,ID,1705128417
91,hohhot,40.8106,111.6522,-0.05,59,100,2.0,CN,1705128418
92,medina,24.4686,39.6142,15.24,36,0,1.54,SA,1705128418
93,west side highway,46.184,-122.9172,-2.99,75,75,3.09,US,1705128418
94,ta`u,-14.2336,-169.5144,27.92,79,100,4.94,AS,1705128419
95,buguruslan,53.6554,52.442,-24.75,99,98,2.47,RU,1705128419
96,iqaluit,63.7506,-68.5145,-5.15,79,100,6.71,CA,1705128419
97,tamanrasset,22.785,5.5228,6.95,16,0,2.06,DZ,1705128373
98,alaghsas,17.0187,8.0168,14.94,17,65,4.63,NE,1705128420
99,kundla,21.3333,71.3,29.36,26,0,3.44,IN,1705128420
100,port isabel,26.0734,-97.2086,12.25,64,0,0.0,US,1705128301
101,nadi,-17.8,177.4167,26.0,89,75,1.03,FJ,1705128420
102,callao,-12.0667,-77.15,24.29,78,0,5.66,PE,1705128269
103,san patricio,28.017,-97.5169,11.91,42,0,2.69,US,1705128421
104,port elizabeth,-33.918,25.5701,22.83,91,20,5.66,ZA,1705128421
105,whitehorse,60.7161,-135.0538,-25.11,72,100,5.66,CA,1705128422
106,codrington,-38.2667,141.9667,16.33,62,100,7.93,AU,1705128422
107,arraial do cabo,-22.9661,-42.0278,24.61,93,98,3.76,BR,1705128423
108,burutu,5.3509,5.5076,27.91,75,87,1.53,NG,1705128423
109,stanley,54.868,-1.6985,4.74,91,40,2.57,GB,1705128424
